InvoiceNo,InvoiceDate,CustomerID,Country,GrossSale
564226,2011-08-24 10:13:00,12523,France,184.26
564227,2011-08-24 10:19:00,15249,United Kingdom,365.82
564228,2011-08-24 10:20:00,13743,United Kingdom,116.88
564231,2011-08-24 10:22:00,13468,United Kingdom,121.37
564246,2011-08-24 10:36:00,13534,United Kingdom,338.2
564248,2011-08-24 10:37:00,13798,United Kingdom,457.92
564256,2011-08-24 10:45:00,14796,United Kingdom,624.4300000000001
564268,2011-08-24 10:51:00,16968,United Kingdom,253.31
564272,2011-08-24 10:52:00,16308,United Kingdom,640.0
564300,2011-08-24 11:31:00,16723,United Kingdom,424.15
564301,2011-08-24 11:54:00,14299,United Kingdom,871.2
564302,2011-08-24 12:00:00,15932,United Kingdom,302.58
564303,2011-08-24 12:04:00,16042,United Kingdom,435.33
564304,2011-08-24 12:11:00,14527,United Kingdom,130.03
564305,2011-08-24 12:20:00,14875,United Kingdom,1103.32
564306,2011-08-24 12:23:00,17865,United Kingdom,1142.88
564307,2011-08-24 12:32:00,17865,United Kingdom,92.30000000000001
564308,2011-08-24 12:36:00,13901,United Kingdom,442.89
564309,2011-08-24 12:39:00,12471,Germany,83.58
564310,2011-08-24 12:51:00,15769,United Kingdom,2597.0
564311,2011-08-24 12:52:00,15769,United Kingdom,1611.0
564312,2011-08-24 12:52:00,15769,United Kingdom,3744.0
564313,2011-08-24 12:54:00,13728,United Kingdom,161.94
564314,2011-08-24 12:58:00,12695,France,244.65
564315,2011-08-24 13:07:00,14730,United Kingdom,137.14
564316,2011-08-24 13:11:00,13985,United Kingdom,391.68
564317,2011-08-24 13:12:00,13890,United Kingdom,310.76
564318,2011-08-24 13:15:00,14035,United Kingdom,136.68
564319,2011-08-24 13:18:00,15059,United Kingdom,103.47
564321,2011-08-24 13:22:00,15059,United Kingdom,172.2
564322,2011-08-24 13:23:00,13694,United Kingdom,2736.99
564323,2011-08-24 13:24:00,13694,United Kingdom,2275.0
564324,2011-08-24 13:26:00,13694,United Kingdom,1304.44
564325,2011-08-24 13:27:00,13694,United Kingdom,189.60000000000002
564326,2011-08-24 13:30:00,17256,United Kingdom,112.10000000000001
564327,2011-08-24 13:33:00,16029,United Kingdom,1177.7
564328,2011-08-24 13:42:00,12662,Germany,383.92
564329,2011-08-24 13:55:00,12569,Germany,96.75
564330,2011-08-24 13:57:00,13411,United Kingdom,213.55
564332,2011-08-24 14:02:00,14407,United Kingdom,354.62
564333,2011-08-24 14:14:00,13199,United Kingdom,116.15999999999998
564334,2011-08-24 14:19:00,15812,United Kingdom,213.9
564335,2011-08-24 14:23:00,15800,United Kingdom,454.58
564336,2011-08-24 14:28:00,12748,United Kingdom,101.66
564337,2011-08-24 14:40:00,12649,Germany,233.21
564338,2011-08-24 14:41:00,12649,Germany,15.299999999999999
564339,2011-08-24 14:46:00,15939,United Kingdom,202.0
564342,2011-08-24 14:53:00,16340,United Kingdom,549.07
564346,2011-08-24 14:54:00,15727,United Kingdom,887.47
564350,2011-08-24 14:57:00,14401,United Kingdom,302.5
564351,2011-08-24 14:59:00,13881,United Kingdom,1187.74
564352,2011-08-24 15:04:00,14262,United Kingdom,309.5
564353,2011-08-24 15:08:00,15764,United Kingdom,1564.7
564354,2011-08-24 15:09:00,15764,United Kingdom,17.4
564355,2011-08-24 15:12:00,13507,United Kingdom,394.09
564356,2011-08-24 15:47:00,13969,United Kingdom,706.22
564357,2011-08-24 15:51:00,14973,United Kingdom,302.96000000000004
564358,2011-08-24 16:00:00,17869,United Kingdom,94.72
564359,2011-08-24 16:02:00,14056,United Kingdom,305.63
564360,2011-08-24 16:13:00,12471,Germany,530.22
564361,2011-08-24 16:16:00,17869,United Kingdom,22.5
564363,2011-08-24 16:23:00,15434,United Kingdom,247.5
564364,2011-08-24 16:24:00,15434,United Kingdom,32.82
564366,2011-08-25 08:58:00,13236,United Kingdom,439.23
564367,2011-08-25 09:18:00,12712,Germany,242.15000000000003
564369,2011-08-25 09:39:00,15189,United Kingdom,356.64
564370,2011-08-25 09:53:00,17134,United Kingdom,94.5
564371,2011-08-25 09:53:00,17705,United Kingdom,308.2
564372,2011-08-25 09:55:00,12714,France,1114.52
564373,2011-08-25 09:56:00,15290,United Kingdom,341.1
564374,2011-08-25 10:00:00,16589,United Kingdom,97.0
564375,2011-08-25 10:16:00,13078,United Kingdom,665.9
564376,2011-08-25 10:25:00,14196,United Kingdom,335.52
564377,2011-08-25 10:26:00,15263,United Kingdom,156.51
564378,2011-08-25 10:26:00,12417,Belgium,562.69
564379,2011-08-25 10:32:00,16779,United Kingdom,678.88
564380,2011-08-25 10:39:00,14314,United Kingdom,120.0
564381,2011-08-25 10:43:00,13000,United Kingdom,76.32000000000001
564382,2011-08-25 10:45:00,15129,United Kingdom,306.0
564383,2011-08-25 10:49:00,15251,United Kingdom,248.6
564398,2011-08-25 10:55:00,18241,United Kingdom,86.10000000000001
564419,2011-08-25 11:09:00,16093,United Kingdom,17.0
564428,2011-08-25 11:27:00,17844,Canada,51.559999999999995
564429,2011-08-25 11:31:00,16638,United Kingdom,75.36
564430,2011-08-25 11:36:00,15955,United Kingdom,466.74
564431,2011-08-25 11:36:00,15955,United Kingdom,15.8
564432,2011-08-25 11:40:00,13517,United Kingdom,510.32
564433,2011-08-25 11:46:00,16503,United Kingdom,338.54
564434,2011-08-25 11:59:00,14687,United Kingdom,628.38
564436,2011-08-25 12:06:00,17841,United Kingdom,451.92
564437,2011-08-25 12:10:00,13320,United Kingdom,472.54
564438,2011-08-25 12:11:00,16628,United Kingdom,496.3
564439,2011-08-25 12:12:00,12841,United Kingdom,115.34
564440,2011-08-25 12:13:00,13928,United Kingdom,121.25
564471,2011-08-25 12:26:00,12583,France,243.1
564473,2011-08-25 12:33:00,16722,United Kingdom,295.3
564474,2011-08-25 12:46:00,14180,United Kingdom,134.75
564475,2011-08-25 12:50:00,12500,Germany,378.0
564476,2011-08-25 12:57:00,12610,Italy,309.5
564477,2011-08-25 12:59:00,13854,United Kingdom,322.32
564479,2011-08-25 13:12:00,12682,France,470.4
564480,2011-08-25 13:24:00,17656,United Kingdom,318.92
564481,2011-08-25 13:33:00,12464,Belgium,190.1
564482,2011-08-25 13:40:00,13149,United Kingdom,249.72
564483,2011-08-25 13:46:00,14050,United Kingdom,485.98
564484,2011-08-25 13:46:00,13634,United Kingdom,158.36
564485,2011-08-25 13:54:00,16429,United Kingdom,284.55
564489,2011-08-25 14:13:00,15950,United Kingdom,662.5600000000001
564495,2011-08-25 14:21:00,17719,United Kingdom,303.78
564496,2011-08-25 14:21:00,13050,United Kingdom,319.06
564503,2011-08-25 14:23:00,13971,United Kingdom,331.26
564507,2011-08-25 14:34:00,15513,United Kingdom,222.95999999999998
564510,2011-08-25 14:42:00,14194,United Kingdom,630.68
564526,2011-08-25 14:50:00,15805,United Kingdom,570.25
564529,2011-08-25 14:51:00,14111,United Kingdom,153.0
564531,2011-08-25 15:04:00,12624,France,341.19
564532,2011-08-25 15:04:00,14055,United Kingdom,725.6400000000001
564534,2011-08-25 15:09:00,12748,United Kingdom,106.03
564535,2011-08-25 15:10:00,18075,United Kingdom,404.8
564536,2011-08-25 15:12:00,13159,United Kingdom,394.28000000000003
564537,2011-08-25 15:18:00,15550,United Kingdom,154.24
564538,2011-08-25 15:21:00,13408,United Kingdom,601.88
564539,2011-08-25 15:22:00,12715,Sweden,353.86
564540,2011-08-25 15:34:00,12748,United Kingdom,38.41
564541,2011-08-25 15:35:00,16309,United Kingdom,372.37
564542,2011-08-25 15:47:00,16458,United Kingdom,184.0
564543,2011-08-25 15:49:00,16818,United Kingdom,129.75
564544,2011-08-25 15:50:00,15663,United Kingdom,138.14
564551,2011-08-25 17:21:00,17730,United Kingdom,314.70000000000005
564552,2011-08-25 17:22:00,16670,United Kingdom,691.21
564553,2011-08-25 18:45:00,18200,United Kingdom,163.8
564554,2011-08-25 19:39:00,17189,United Kingdom,157.18
564555,2011-08-25 19:45:00,12748,United Kingdom,51.300000000000004
564556,2011-08-25 19:48:00,12748,United Kingdom,66.87
564557,2011-08-25 19:55:00,17576,United Kingdom,80.18
564558,2011-08-26 08:59:00,12704,Finland,410.55
564559,2011-08-26 09:37:00,15811,United Kingdom,478.96000000000004
564560,2011-08-26 09:55:00,16184,United Kingdom,105.0
564561,2011-08-26 09:55:00,13340,United Kingdom,957.24
564562,2011-08-26 09:58:00,15203,United Kingdom,333.44
564563,2011-08-26 10:32:00,13630,United Kingdom,301.92
564564,2011-08-26 10:50:00,13003,United Kingdom,60.0
564565,2011-08-26 10:50:00,14911,EIRE,812.02
564572,2011-08-26 11:18:00,15078,United Kingdom,577.94
564573,2011-08-26 11:19:00,14606,United Kingdom,110.85
564574,2011-08-26 11:19:00,15078,United Kingdom,15.0
564583,2011-08-26 11:24:00,17949,United Kingdom,432.0
564614,2011-08-26 11:35:00,13994,United Kingdom,130.99
564626,2011-08-26 11:40:00,18167,United Kingdom,498.48
564627,2011-08-26 11:47:00,15132,United Kingdom,352.36
564629,2011-08-26 11:48:00,14866,United Kingdom,940.8
564630,2011-08-26 11:53:00,13644,United Kingdom,851.09
564631,2011-08-26 11:54:00,17451,United Kingdom,346.01
564632,2011-08-26 11:58:00,16556,United Kingdom,472.13
564634,2011-08-26 12:36:00,14210,United Kingdom,306.19
564635,2011-08-26 12:41:00,15615,United Kingdom,551.03
564636,2011-08-26 12:44:00,17146,United Kingdom,185.9
564637,2011-08-26 12:49:00,16641,United Kingdom,231.10000000000002
564638,2011-08-26 12:54:00,13812,Germany,278.74
564639,2011-08-26 12:55:00,18036,United Kingdom,143.74
564640,2011-08-26 13:00:00,14837,United Kingdom,388.12
564641,2011-08-26 13:16:00,13489,United Kingdom,162.48
564642,2011-08-26 13:22:00,13527,United Kingdom,336.34
564643,2011-08-26 13:25:00,15356,United Kingdom,301.92
564647,2011-08-26 13:56:00,17920,United Kingdom,199.28
564648,2011-08-26 14:04:00,15641,United Kingdom,581.82
564649,2011-08-26 14:13:00,15611,United Kingdom,15.0
564650,2011-08-26 14:17:00,14646,Netherlands,6429.639999999999
564652,2011-08-26 14:20:00,14646,Netherlands,998.4000000000001
564653,2011-08-26 14:23:00,14776,United Kingdom,191.1
564654,2011-08-26 14:29:00,14911,EIRE,640.14
564656,2011-08-26 14:40:00,14141,United Kingdom,285.16
564657,2011-08-26 14:44:00,14135,United Kingdom,748.86
564660,2011-08-26 14:45:00,15074,United Kingdom,748.87
564661,2011-08-26 14:45:00,12948,United Kingdom,537.7
564666,2011-08-26 14:51:00,12492,Germany,126.39000000000001
564668,2011-08-26 15:25:00,17183,United Kingdom,329.67
564669,2011-08-26 15:38:00,16872,United Kingdom,76.32000000000001
564670,2011-08-26 15:44:00,12683,France,1130.95
564709,2011-08-28 10:15:00,15569,United Kingdom,244.79999999999998
564710,2011-08-28 10:21:00,15625,United Kingdom,287.84999999999997
564712,2011-08-28 10:40:00,15611,United Kingdom,385.47
564713,2011-08-28 10:43:00,16768,United Kingdom,103.24000000000001
564714,2011-08-28 10:54:00,15290,United Kingdom,35.400000000000006
564715,2011-08-28 11:01:00,14472,United Kingdom,142.74
564716,2011-08-28 11:02:00,14810,United Kingdom,352.23
564717,2011-08-28 11:19:00,15669,United Kingdom,130.8
564718,2011-08-28 11:25:00,13301,United Kingdom,137.19
564719,2011-08-28 11:55:00,15325,United Kingdom,162.29
564720,2011-08-28 12:00:00,15095,United Kingdom,19.8
564721,2011-08-28 12:01:00,15095,United Kingdom,312.97999999999996
564722,2011-08-28 12:06:00,16456,United Kingdom,124.16
564723,2011-08-28 12:11:00,16168,United Kingdom,169.38
564724,2011-08-28 12:16:00,15555,United Kingdom,264.73
564725,2011-08-28 12:28:00,18041,United Kingdom,239.11
564726,2011-08-28 12:29:00,18077,United Kingdom,301.93
564727,2011-08-28 12:31:00,16686,United Kingdom,835.95
564728,2011-08-28 12:43:00,13199,United Kingdom,85.92
564729,2011-08-28 12:44:00,13137,United Kingdom,292.52
564731,2011-08-28 12:57:00,16186,United Kingdom,365.78000000000003
564732,2011-08-28 13:08:00,16466,United Kingdom,233.67000000000002
564733,2011-08-28 13:18:00,17841,United Kingdom,526.26
564734,2011-08-28 13:32:00,12484,Spain,1246.49
564735,2011-08-28 13:35:00,15856,United Kingdom,627.64
564736,2011-08-28 13:42:00,16353,United Kingdom,505.80000000000007
564737,2011-08-28 14:00:00,15312,United Kingdom,186.9
564738,2011-08-28 14:16:00,16816,United Kingdom,44.370000000000005
564739,2011-08-28 14:28:00,16931,United Kingdom,174.82999999999998
564740,2011-08-28 14:39:00,14044,United Kingdom,196.93
564741,2011-08-28 14:53:00,16107,United Kingdom,642.4200000000001
564742,2011-08-28 15:01:00,17346,United Kingdom,154.02
564743,2011-08-28 15:17:00,14606,United Kingdom,125.77
564744,2011-08-28 15:25:00,13778,United Kingdom,178.7
564745,2011-08-28 15:27:00,16806,United Kingdom,259.93
564746,2011-08-28 15:58:00,17633,United Kingdom,315.71999999999997
564747,2011-08-28 16:09:00,14869,United Kingdom,391.31
564749,2011-08-30 08:15:00,12708,Germany,403.83
564750,2011-08-30 09:36:00,17690,United Kingdom,462.75
564752,2011-08-30 10:07:00,16126,United Kingdom,1862.7
564753,2011-08-30 10:20:00,13709,United Kingdom,612.09
564764,2011-08-30 10:49:00,14096,United Kingdom,21.84
564800,2011-08-30 11:32:00,14108,United Kingdom,291.33
564803,2011-08-30 11:32:00,13870,United Kingdom,812.16
564811,2011-08-30 11:37:00,15769,United Kingdom,537.0
564814,2011-08-30 11:54:00,12931,United Kingdom,214.8
564815,2011-08-30 12:00:00,12748,United Kingdom,74.1
564816,2011-08-30 12:00:00,14901,United Kingdom,165.43
564819,2011-08-30 12:11:00,12814,Poland,125.92
564821,2011-08-30 12:16:00,14078,United Kingdom,221.46
564836,2011-08-30 12:32:00,17402,United Kingdom,291.24
564839,2011-08-30 12:45:00,13524,United Kingdom,161.16000000000003
564842,2011-08-30 13:47:00,16133,United Kingdom,308.47
564843,2011-08-30 14:09:00,15866,United Kingdom,230.53
564846,2011-08-30 15:16:00,14507,United Kingdom,309.38
564848,2011-08-30 15:37:00,16928,United Kingdom,252.5
564849,2011-08-30 15:42:00,17675,United Kingdom,762.58
564850,2011-08-30 16:43:00,17298,United Kingdom,390.78000000000003
564851,2011-08-30 16:53:00,13183,United Kingdom,211.96
564852,2011-08-30 17:23:00,14976,United Kingdom,109.7
564853,2011-08-31 08:55:00,12423,Belgium,198.98
564855,2011-08-31 09:10:00,16746,United Kingdom,307.42
564856,2011-08-31 09:11:00,12477,Germany,4257.0599999999995
564858,2011-08-31 09:44:00,12484,Spain,140.0
564859,2011-08-31 09:55:00,14057,United Kingdom,386.64
564860,2011-08-31 10:06:00,17725,United Kingdom,308.69
564861,2011-08-31 10:21:00,17315,United Kingdom,15.0
564862,2011-08-31 10:24:00,12678,France,145.0
564863,2011-08-31 10:30:00,15491,United Kingdom,390.98
564866,2011-08-31 10:40:00,14660,United Kingdom,128.95
564868,2011-08-31 10:42:00,16842,United Kingdom,397.24
564871,2011-08-31 10:46:00,17949,United Kingdom,340.0
564872,2011-08-31 10:47:00,16083,United Kingdom,979.64
564895,2011-08-31 10:55:00,15596,United Kingdom,16.9
564896,2011-08-31 11:06:00,13726,United Kingdom,292.68
564897,2011-08-31 11:22:00,12678,France,1330.44
564898,2011-08-31 11:25:00,14513,United Kingdom,138.24
564901,2011-08-31 11:40:00,15690,United Kingdom,111.0
564902,2011-08-31 11:50:00,18198,United Kingdom,314.28000000000003
564904,2011-08-31 12:11:00,15984,United Kingdom,383.4
564906,2011-08-31 12:18:00,12682,France,250.8
564910,2011-08-31 12:31:00,13993,United Kingdom,219.0
564912,2011-08-31 12:33:00,12490,France,424.06
564943,2011-08-31 13:23:00,17706,United Kingdom,275.70000000000005
564950,2011-08-31 13:31:00,17320,United Kingdom,290.52
564953,2011-08-31 13:37:00,17588,United Kingdom,537.96
564957,2011-08-31 13:55:00,15260,United Kingdom,195.15
564958,2011-08-31 13:56:00,13089,United Kingdom,682.19
564959,2011-08-31 14:22:00,17299,United Kingdom,116.56
564961,2011-08-31 14:28:00,14525,United Kingdom,224.64
564962,2011-08-31 14:35:00,17777,United Kingdom,194.7
564963,2011-08-31 14:52:00,15582,United Kingdom,237.9
564965,2011-08-31 15:07:00,17677,United Kingdom,1565.82
564966,2011-08-31 15:08:00,17677,United Kingdom,34.8
564967,2011-08-31 15:13:00,17659,United Kingdom,102.48
564972,2011-08-31 15:30:00,12621,Germany,1179.6399999999999
564975,2011-08-31 15:35:00,17097,Spain,138.39999999999998
564976,2011-08-31 15:49:00,17315,United Kingdom,222.04
564995,2011-08-31 16:09:00,16780,United Kingdom,263.3
565014,2011-08-31 16:28:00,16180,United Kingdom,1724.8
565056,2011-08-31 17:12:00,16278,United Kingdom,566.38
565067,2011-08-31 17:16:00,15856,United Kingdom,511.46000000000004
565080,2011-09-01 08:25:00,13509,United Kingdom,40.0
565082,2011-09-01 09:15:00,13305,United Kingdom,75.3
565083,2011-09-01 09:19:00,16187,United Kingdom,334.46000000000004
565084,2011-09-01 09:39:00,17306,United Kingdom,576.74
565086,2011-09-01 09:57:00,13631,United Kingdom,52.5
565087,2011-09-01 10:03:00,13276,United Kingdom,137.38
565088,2011-09-01 10:11:00,16145,United Kingdom,318.01
565090,2011-09-01 10:28:00,17572,United Kingdom,43.8
565091,2011-09-01 10:28:00,16011,United Kingdom,299.25
565092,2011-09-01 10:36:00,14092,United Kingdom,307.62
565093,2011-09-01 10:38:00,13408,United Kingdom,428.6
565114,2011-09-01 11:15:00,13588,United Kingdom,345.09999999999997
565115,2011-09-01 11:22:00,16880,United Kingdom,252.11
565116,2011-09-01 11:30:00,13089,United Kingdom,2297.52
565117,2011-09-01 11:33:00,13089,United Kingdom,2016.32
565118,2011-09-01 11:33:00,15039,United Kingdom,559.72
565119,2011-09-01 11:38:00,16722,United Kingdom,422.08
565120,2011-09-01 11:41:00,15206,United Kingdom,183.6
565121,2011-09-01 11:43:00,14239,United Kingdom,149.70000000000002
565122,2011-09-01 11:48:00,13069,United Kingdom,476.76000000000005
565123,2011-09-01 11:56:00,17949,United Kingdom,480.0
565124,2011-09-01 12:09:00,12436,Norway,509.01
565125,2011-09-01 12:16:00,14217,United Kingdom,126.5
565126,2011-09-01 12:17:00,17653,United Kingdom,180.1
565127,2011-09-01 12:28:00,13147,United Kingdom,118.80000000000001
565128,2011-09-01 12:34:00,15189,United Kingdom,319.95
565129,2011-09-01 12:41:00,15719,United Kingdom,515.17
565133,2011-09-01 12:46:00,13458,United Kingdom,322.98
565139,2011-09-01 12:50:00,16422,United Kingdom,550.98
565141,2011-09-01 13:40:00,17841,United Kingdom,354.39
565142,2011-09-01 13:46:00,17386,United Kingdom,152.64000000000001
565143,2011-09-01 13:47:00,17386,United Kingdom,3.3
565144,2011-09-01 13:50:00,16456,United Kingdom,457.6
565145,2011-09-01 13:50:00,12415,Australia,2732.92
565146,2011-09-01 13:51:00,12415,Australia,208.79999999999998
565147,2011-09-01 13:53:00,16187,United Kingdom,459.92
565149,2011-09-01 14:13:00,14414,United Kingdom,174.06
565150,2011-09-01 14:26:00,14298,United Kingdom,5590.67
565151,2011-09-01 14:29:00,16923,United Kingdom,522.97
565152,2011-09-01 14:42:00,17799,United Kingdom,387.49
565153,2011-09-01 14:47:00,18241,United Kingdom,143.8
565154,2011-09-01 14:57:00,13470,United Kingdom,49.5
565155,2011-09-01 14:58:00,16672,United Kingdom,608.1
565156,2011-09-01 15:04:00,13045,United Kingdom,305.28000000000003
565157,2011-09-01 15:08:00,16168,United Kingdom,85.92
565158,2011-09-01 15:21:00,17024,United Kingdom,25.0
565181,2011-09-01 15:52:00,17381,United Kingdom,1386.0
565186,2011-09-01 15:56:00,17220,United Kingdom,111.03
565192,2011-09-01 15:59:00,17220,United Kingdom,11.549999999999999
565197,2011-09-01 16:16:00,13376,United Kingdom,249.76
565198,2011-09-01 16:18:00,16729,United Kingdom,346.98
565199,2011-09-01 16:30:00,18171,United Kingdom,309.89
565200,2011-09-01 16:30:00,17576,United Kingdom,125.55
565201,2011-09-01 16:41:00,14907,United Kingdom,676.36
565202,2011-09-01 16:44:00,14482,United Kingdom,227.85000000000002
